,smiles,name,id,inchi_key,atc
51475,CN1CCCCC1CCN1C2CCCCC2SC2CCC(CC12)S(C)=O,mesoridazine,BRD-A14395271,SLVMESMUVMCQIY-UHFFFAOYSA-N,N05AC03
51476,CN1C2CC(CC1C3OC32)OC(=O)C(CO)C4CCCCC4,scopolamine,BRD-A14566392,STECJAGHUSJQJN-UHFFFAOYSA-N,A04AD01
51477,CN1C2CC(CC1C3OC32)OC(=O)C(CO)C4CCCCC4,scopolamine,BRD-A14566392,STECJAGHUSJQJN-UHFFFAOYSA-N,S01FA02
51478,CN1C2CC(CC1C3OC32)OC(=O)C(CO)C4CCCCC4,scopolamine,BRD-A14566392,STECJAGHUSJQJN-UHFFFAOYSA-N,N05CM05
51479,CCCC(=O)NC1NCNC2N(CNC12)[C@@H]1O[C@@H]2OP(O)(=O)OC[C@@H]2[C@H]1OC(=O)CCC,bucladesine,BRD-A14652656,ZKSUYDZTGVUZGX-BKCXMMJFSA-N,C01CE04
51480,CCCCC(=O)N(CC1CCC(CC1)-C1CCCCC1-C1NN[NH]N1)C(C(C)C)C(O)=O,valsartan,BRD-A14792000,ACWBQPMHZXGDFX-UHFFFAOYSA-N,C09CA03
51481,CC(N)C(=O)OC(C)(C)CC1CCC(CL)CC1,alaproclate,BRD-A14966924,FZSPJBYOKQPKCD-UHFFFAOYSA-N,N06AB07
51482,CCCC(=O)NC1NCNC2N(CNC12)[C@@H]3O[C@@H]4OP(=O)(O)OC[C@H]4[C@H]3OC(=O)CCC,bucladesine,BRD-A15070535,ZKSUYDZTGVUZGX-VBJMPTANSA-N,C01CE04
51483,CCOC(=O)C(CCC1CCCCC1)NC2CCC3CCCCC3N(CC(=O)O)C2=O,benazepril,BRD-A15131297,XPCFTKFZXHTYIP-UHFFFAOYSA-N,C09AA07
51484,CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,tetracycline,BRD-A15493168,CFGMZIIGYCGAPR-FJRAISSESA-N,S03AA02
51485,CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,tetracycline,BRD-A15493168,CFGMZIIGYCGAPR-FJRAISSESA-N,J01AA07
51486,CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,tetracycline,BRD-A15493168,CFGMZIIGYCGAPR-FJRAISSESA-N,S01AA09
51487,CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,tetracycline,BRD-A15493168,CFGMZIIGYCGAPR-FJRAISSESA-N,D06AA04
51488,CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,tetracycline,BRD-A15493168,CFGMZIIGYCGAPR-FJRAISSESA-N,S02AA08
51489,CC1[C@H]2C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)C(=O)[C@@]3(O)C(=O)C2C(=O)C2C(O)CCCC12,tetracycline,BRD-A15493168,CFGMZIIGYCGAPR-FJRAISSESA-N,A01AB13
51490,OC(=O)C(CC1CC(=O)[NH]C2CCCCC12)NC(=O)C1CCC(CL)CC1,rebamipide,BRD-A15909516,ALLWOAVDORUJLA-UHFFFAOYSA-N,A02BX14
51491,CCCC(=O)NC1NCNC2N(CNC12)C1O[C@@H]2COP(O)(=O)O[C@H]2[C@H]1OC(=O)CCC,bucladesine,BRD-A15931911,CJGYSWNGNKCJSB-ZBSNKJFMSA-N,C01CE04
51492,CCN(CC)C(C)CN1C2CCCCC2SC2CCCCC12,profenamine,BRD-A16311756,CDOZDBSBBXSXLB-UHFFFAOYSA-N,N04AA05
51493,NC(=O)CS(=O)C(C1CCCCC1)C1CCCCC1,modafinil,BRD-A16332958,YFGHCGITMMYXAQ-UHFFFAOYSA-N,N06BA07
51494,C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,acarbose,BRD-A16444946,XUFXOAAUWZOOIT-UGEKTDRHSA-N,A10BF01
51495,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,amcinonide,BRD-A16478930,ILKJAFIWWBXGDU-UHFFFAOYSA-N,D07AC11
51496,CLC1CCC(CCC(CN2CCNC2)SC2C(CL)CCCC2CL)CC1,butoconazole,BRD-A16665823,SWLMUYACZKCSHZ-UHFFFAOYSA-N,G01AF15
51497,CC(COC1CCCCC1)NC(C)[C@H](O)C1CCC(O)CC1,isoxsuprine,BRD-A16700644,BMUKKTUHUDJSNZ-JRSKDTKFSA-N,C04AA01
51498,COC1CC(CC(OC)C1OC)C1C2C(COC2=O)C(O)C2CC3OCOC3CC12,podophyllotoxin,BRD-A16746338,YJGVMLPVUAXIQN-UHFFFAOYSA-N,D06BB04
51499,CC1(C)SC2C(NC(=O)C(N)C3CCCCC3)C(=O)N2C1C(=O)O,ampicillin,BRD-A16754160,AVKUERGKIZMTKX-UHFFFAOYSA-N,S01AA19
51500,CC1(C)SC2C(NC(=O)C(N)C3CCCCC3)C(=O)N2C1C(=O)O,ampicillin,BRD-A16754160,AVKUERGKIZMTKX-UHFFFAOYSA-N,J01CA01
51501,OC1CC[C@@]2(O)[C@H]3CC4CCC(O)C5OC1[C@]2(CCN3CC6CCC6)C54,nalbuphine,BRD-A16934955,NETZHAKZCGBWSS-OCKIPSRKSA-N,N02AF02
51502,CCC1C=CC=C2C1=NC1=C2CCOC1(CC)CC(O)=O,etodolac,BRD-A16998493,YKHKOAOQAYXTKT-UHFFFAOYSA-N,M01AB08
51503,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(CL)C(O)CC2(C)C1(O)C(=O)CO,beclometasone,BRD-A17448384,NBMKJKDGKREAPL-WOOYFSPWSA-N,D07AC15
51504,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(CL)C(O)CC2(C)C1(O)C(=O)CO,beclometasone,BRD-A17448384,NBMKJKDGKREAPL-WOOYFSPWSA-N,R01AD01
51505,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(CL)C(O)CC2(C)C1(O)C(=O)CO,beclometasone,BRD-A17448384,NBMKJKDGKREAPL-WOOYFSPWSA-N,R03BA01
51506,CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(CL)C(O)CC2(C)C1(O)C(=O)CO,beclometasone,BRD-A17448384,NBMKJKDGKREAPL-WOOYFSPWSA-N,A07EA07
51507,CN(C)C(=O)OC1CC(OC(=O)N(C)C)CC(C1)C(O)CNC(C)(C)C,bambuterol,BRD-A17462676,ANZXOIAKUNOVQU-UHFFFAOYSA-N,R03CC12
51508,CC(C)CC1CCC(CC1)C(C)C(O)=O,ibuprofen,BRD-A17655518,HEFNNWSXXWATRW-UHFFFAOYSA-N,M01AE01
51509,CC(C)CC1CCC(CC1)C(C)C(O)=O,ibuprofen,BRD-A17655518,HEFNNWSXXWATRW-UHFFFAOYSA-N,C01EB16
51510,CC(C)CC1CCC(CC1)C(C)C(O)=O,ibuprofen,BRD-A17655518,HEFNNWSXXWATRW-UHFFFAOYSA-N,M02AA13
51511,CC(C)CC1CCC(CC1)C(C)C(O)=O,ibuprofen,BRD-A17655518,HEFNNWSXXWATRW-UHFFFAOYSA-N,R02AX02
51512,CC(C)CC1CCC(CC1)C(C)C(O)=O,ibuprofen,BRD-A17655518,HEFNNWSXXWATRW-UHFFFAOYSA-N,G02CC01
51513,C[C@]12CC[C@H]3[C@@H]([C@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1CC(O)CCC31,fulvestrant,BRD-A17828570,VWUXBMIQPBEWFH-OWGSCINVSA-N,L02BA03
51514,NC1CCCC2C(=O)N(CC12)C1CCC(=O)NC1=O,lenalidomide,BRD-A17883755,GOTYRUGSSMKFNF-UHFFFAOYSA-N,L04AX04
51515,CN1C(=O)CC(C1=O)C1CCCCC1,phensuximide,BRD-A18043272,WLWFNJKHKGIJNW-UHFFFAOYSA-N,N03AD02
51516,COC1CC(CC(OC)C1O)[C@H]2[C@@H]3C(OCC3=O)C(OC4OC5COC(C)OC5C(O)C4O)C6CC7OCOC7CC26,etoposide,BRD-A18419789,SYKHAYBRYKMZLP-LTGYLHEKSA-N,L01CB01
51517,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,hexetidine,BRD-A18605525,DTOUUUZOYKYHEP-UHFFFAOYSA-N,A01AB12
51518,C[C@]12CCC3C(CCC4CC(O)CCC34)C1C[C@@H](O)[C@@H]2O,estriol,BRD-A18620900,PROQIPRRNZUXQM-YDGSGPMOSA-N,G03CC06
51519,C[C@]12CCC3C(CCC4CC(O)CCC34)C1C[C@@H](O)[C@@H]2O,estriol,BRD-A18620900,PROQIPRRNZUXQM-YDGSGPMOSA-N,G03CA04
51520,C[C@]12CCC3C(CCC4CC(O)CCC34)C1CC[C@@H]2O,estradiol,BRD-A18917088,VOXZDWNPVJITMN-PAOLREHBSA-N,G03CA03
51521,NC1CCN(C2OC(CO)C(O)C2O)C(=O)N1,cytarabine,BRD-A18929998,UHDGCWIWMRVCDJ-UHFFFAOYSA-N,L01BC01
51522,CC(CN(C)C)CN1C2CCCCC2CCC2CCCCC12,trimipramine,BRD-A19195498,ZSCDBOWYZJWBIY-UHFFFAOYSA-N,N06AA06
51523,CCOC(=O)C1=CC2(CC)CCCN3CCC4C(C32)N1C5CCCCC45,vinpocetine,BRD-A19374631,DDNCQMVWWZOMLN-UHFFFAOYSA-N,N06BX18
51524,CN1CCN2C(C1)C1CCCCC1CC1CCCCC21,mianserin,BRD-A19661776,UEQUQVLFIPOEMF-UHFFFAOYSA-N,N06AX03
51525,CC1NCCN1CC1CCC2C(C1=O)C1CCCCC1N2C,ondansetron,BRD-A19736161,FELGMEQIXOGIFQ-UHFFFAOYSA-N,A04AA01
51526,C[C@H]1CC2C3CC[C@H](C(C)=O)[C@@]3(C)C[C@H](O)C2[C@@]2(C)CCC(=O)C=C12,medrysone,BRD-A20126139,GZENKSODFLBBHQ-IENIWFQZSA-N,S01BA08
51527,CC12CCC3C(CCC4=CC5ONCC5CC34C)C2CCC1(O)C#C,danazol,BRD-A20243730,POZRVZJJTULAOH-UHFFFAOYSA-N,G03XA01
51528,CN1C(C2CCC(CL)CC2)S(=O)(=O)CCC1=O,chlormezanone,BRD-A20348246,WEQAYVWKMWHEJO-UHFFFAOYSA-N,M03BB02
51529,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2CCC(OC3CC4CC(OC5CCC(CC5CL)[C@@H](O)[C@H]5NC(=O)[C@@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)C1CCC(O)C(C1)-C1C(O)CC(O)CC1[C@H](NC5=O)C(O)=O)C3O[C@@H]1OC(CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)C(CL)C2,vancomycin,BRD-A20794617,MYPYJXKWCTUITO-VRLGOXIYSA-N,J01XA01
51530,CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2CCC(OC3CC4CC(OC5CCC(CC5CL)[C@@H](O)[C@H]5NC(=O)[C@@H](NC(=O)[C@@H]4NC(=O)[C@H](CC(N)=O)NC1=O)C1CCC(O)C(C1)-C1C(O)CC(O)CC1[C@H](NC5=O)C(O)=O)C3O[C@@H]1OC(CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)C(CL)C2,vancomycin,BRD-A20794617,MYPYJXKWCTUITO-VRLGOXIYSA-N,A07AA09
51531,NCCC1CCC(OC2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)C(O)=O)C(O)C1,dopamine,BRD-A20958854,CQASRCDNLNMIJY-ZAOAHOKWSA-N,C01CA04
51532,CC1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C,fluoxymesterone,BRD-A21490874,YLRFCQOZQXIBAB-UHFFFAOYSA-N,G03BA01
51533,O=C(C1CCCCC1)N1CC2N(CCC3CCCCC23)C(=O)C1,praziquantel,BRD-A21858158,FSVJFNAIGNNGKK-UHFFFAOYSA-N,P02BA01
51534,CCOC(=O)C1=C(NC(=C(C1C2=CC=CC=C2CL)C(=O)OC)C)COCCN,amlodipine,BRD-A22032524,HTIQEAQVCYTUBX-UHFFFAOYSA-N,C08CA01
51535,COP(=O)(OC)C(O)C(CL)(CL)CL,metrifonate,BRD-A22101059,NFACJZMKEDPNKN-UHFFFAOYSA-N,P02BB01
51536,CC[N+](CC)(CC)CCC(O)(C1CCCCC1)C1CCCCC1,tridihexethyl,BRD-A22152765,NPRHVSBSZMAEIN-UHFFFAOYSA-N,A03AB08
51537,COC1CC2NC(NC(N)C2CC1OC)N1CCN(CC1)C(=O)C1CCCO1,terazosin,BRD-A22256192,VCKUSRYTPJJLNI-UHFFFAOYSA-N,G04CA03
51538,CC(CC1CCCC(C1)C(F)(F)F)NCCOC(=O)C1CCCCC1,benfluorex,BRD-A22305049,CJAVTWRYCDNHSM-UHFFFAOYSA-N,A10BX06
51539,COC1CCNC(CS(=O)C2NC3CC(OC(F)F)CCC3[NH]2)C1OC,pantoprazole,BRD-A22380646,IQPSEEYGBUAQFF-UHFFFAOYSA-N,A02BC02
51540,CCC(NC(C)C)C(O)C1CCC(O)C2[NH]C(=O)CCC12,procaterol,BRD-A22684332,FKNXQNWAXFXVNW-UHFFFAOYSA-N,R03AC16
51541,CCC(NC(C)C)C(O)C1CCC(O)C2[NH]C(=O)CCC12,procaterol,BRD-A22684332,FKNXQNWAXFXVNW-UHFFFAOYSA-N,R03CC08
51542,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)C4C(O)CCCC4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,oxytetracycline,BRD-A22740840,TUEWQXNXQFRUTK-NWGWHKHOSA-N,S01AA04
51543,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)C4C(O)CCCC4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,oxytetracycline,BRD-A22740840,TUEWQXNXQFRUTK-NWGWHKHOSA-N,J01AA06
51544,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)C4C(O)CCCC4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,oxytetracycline,BRD-A22740840,TUEWQXNXQFRUTK-NWGWHKHOSA-N,G01AA07
51545,CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(C(=O)C4C(O)CCCC4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O,oxytetracycline,BRD-A22740840,TUEWQXNXQFRUTK-NWGWHKHOSA-N,D06AA03
51546,CCC1(O)CC2CN(C1)CCC3C([NH]C4CCCCC34)C(C2)(C(=O)OC)C5CC6C(CC5OC)N(C)C7C86CCN9CC=CC(CC)(C98)C(C(=O)OC)C7(O)C(=O)OC,vinblastine,BRD-A22783572,SLIRURSWQCRWFG-UHFFFAOYSA-N,L01CA01
51547,CN1C(C(=O)NC2CCCCN2)C(=O)C2SCCC2S1(=O)=O,tenoxicam,BRD-A22844106,OTGJPAOGHQFBMI-UHFFFAOYSA-N,M01AC02
51548,CC(C(C)(C)C)\N=C(/NC#N)NC1CCNCC1,pinacidil,BRD-A22897758,IVVNZDGDKPTYHK-UHFFFAOYSA-N,C02DG01
51549,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)CL)C1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,clindamycin,BRD-A23034328,KDLRVYVGXIQJDK-SSDYFQDUSA-N,J01FF01
51550,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)CL)C1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,clindamycin,BRD-A23034328,KDLRVYVGXIQJDK-SSDYFQDUSA-N,G01AA10
51551,CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)CL)C1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,clindamycin,BRD-A23034328,KDLRVYVGXIQJDK-SSDYFQDUSA-N,D10AF01
51552,CN(C)CCC(C1CCCCC1)C1CCCCN1,pheniramine,BRD-A23072235,IJHNSHDBIRRJRN-UHFFFAOYSA-N,D04AA16
51553,CN(C)CCC(C1CCCCC1)C1CCCCN1,pheniramine,BRD-A23072235,IJHNSHDBIRRJRN-UHFFFAOYSA-N,R06AB05
51554,CC(=O)OC1CCC2C3CCC4CC(O)CCC4C3CCC12C,estradiol,BRD-A23226398,QAHOQNJVHDHYRN-UHFFFAOYSA-N,G03CA03
51555,CC(C)CC(N(C)C)C1(CCC1)C1CCC(CL)CC1,sibutramine,BRD-A23359898,UNAANXDKBXWMLN-UHFFFAOYSA-N,A08AA10
51556,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)C(C[C@]4(C)[C@H]3CC[C@]12C)C=O,oxymetholone,BRD-A23637604,DLZUBMGMHUNDLF-CVSXEEBHSA-N,A14AA05
51557,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC3CNC[NH]3)NC(=O)[C@@H](CC4CCCCC4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,bacitracin,BRD-A23712469,CLKOFPXJLQSYAH-RNHDWVCBSA-N,J01XX10
51558,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC3CNC[NH]3)NC(=O)[C@@H](CC4CCCCC4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,bacitracin,BRD-A23712469,CLKOFPXJLQSYAH-RNHDWVCBSA-N,R02AB04
51559,CCC(C)C(N)C1=NC(CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC3CNC[NH]3)NC(=O)[C@@H](CC4CCCCC4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,bacitracin,BRD-A23712469,CLKOFPXJLQSYAH-RNHDWVCBSA-N,D06AX05
51560,CC(=O)OC1C2=C(C)C(CC(O)(C(OC(=O)C3CCCCC3)C4C5(COC5CC(O)C4(C)C1=O)OC(=O)C)C2(C)C)OC(=O)C(O)C(NC(=O)C6CCCCC6)C7CCCCC7,paclitaxel,BRD-A23723433,RCINICONZNJXQF-UHFFFAOYSA-N,L01CD01
51561,CO[C@@H]1CC(CC(C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C[C@H](C)\C=C\C=C\C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,sirolimus,BRD-A23770159,QFJCIRLUMZQUOT-GWUMUYGYSA-N,L04AA10
51562,CO[C@@H]1CC(CC(C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C[C@H](C)\C=C\C=C\C=C(C)/[C@H](C[C@@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@H]1O,sirolimus,BRD-A23770159,QFJCIRLUMZQUOT-GWUMUYGYSA-N,S01XA23
51563,CCC(C)N1CCC2(CC1)NC3=C4NC(=O)C(=CC=C[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(=O)C)[C@H](C)[C@@H](OC)C=CO[C@@]5(C)OC6C(C5=O)C(C3=N2)C(C4=O)C(O)C6C)C,rifabutin,BRD-A23801136,KTYFUEQGJABZDI-OUQGXSTASA-N,J04AB04
51564,CC(C(O)C1CCC(O)CC1)N1CCC(CC2CCCCC2)CC1,ifenprodil,BRD-A24191444,UYNVMODNBIQBMV-UHFFFAOYSA-N,C04AX28
51565,CC1COC2C(N3CCN(C)CC3)C(F)CC3C2N1CC(C(O)=O)C3=O,ofloxacin,BRD-A24228527,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,J01MA01
51566,CC1COC2C(N3CCN(C)CC3)C(F)CC3C2N1CC(C(O)=O)C3=O,ofloxacin,BRD-A24228527,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,S02AA16
51567,CC1COC2C(N3CCN(C)CC3)C(F)CC3C2N1CC(C(O)=O)C3=O,ofloxacin,BRD-A24228527,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,S01AE01
51568,CC1CCC2C(N3CCC(O)CC3)C(F)CC3C2N1CC(C(O)=O)C3=O,nadifloxacin,BRD-A24397426,JYJTVFIEFKZWCJ-UHFFFAOYSA-N,D10AF05
51569,CC(=O)CC(C1CCCCC1)C1C(O)C2CCCCC2OC1=O,warfarin,BRD-A24514565,PJVWKTKQMONHTI-UHFFFAOYSA-N,B01AA03
51570,COCCOC(=O)C1C(C(=C(C)N=C1C)C(=O)OC(C)C)C2CCCC(C2)[N+](=O)[O-],nimodipine,BRD-A24891640,BAARDDGSQHXDDB-UHFFFAOYSA-N,C08CA06
51571,CN1C2CCC1CC(C2)OC(C3CCCCC3)C4CCCCC4,benzatropine,BRD-A25067867,GIJXKZJWITVLHI-UHFFFAOYSA-N,N04AC01
51572,CCC1(CCC(=O)NC1=O)C1CCC(N)CC1,aminoglutethimide,BRD-A25234499,ROBVIMPUHSLWNV-UHFFFAOYSA-N,L02BG01
51573,CC[C@H]1CN2CCC3CC(OC)C(OC)CC3C2C[C@@H]1CC1NCCC2CC(OC)C(OC)CC12,emetine,BRD-A25687296,AUVVAXYIELKVAI-VXNUJMKFSA-N,P01AX02
51574,CCC(=O)O[C@@]1([C@@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C)C(=O)CCL,clobetasol,BRD-A26095496,CBGUOGMQLZIXBE-BHPVMOEKSA-N,D07AD01
51575,CCCNCC(O)COC1CCCCC1C(=O)CCC1CCCCC1,propafenone,BRD-A26334849,JWHAUXFOSRPERK-UHFFFAOYSA-N,C01BC03
51576,COC(=O)C1=C(C)NC(C)=C(C1C1CCCC(C1)[N+]([O-])=O)C(=O)OCCN(C)CC1CCCCC1,nicardipine,BRD-A26711594,ZBBHBTPTTSWHBA-UHFFFAOYSA-N,C08CA04
51577,CN(C)[C@H]1C2CC3C(C(=O)C4C(O)CCCC4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(=O)NCN5CCCC5)C1=O,rolitetracycline,BRD-A27489425,PLDZOHPIBZVDLQ-ASDJQBJJSA-N,J01AA09
51578,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,R01AD02
51579,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,S01BA04
51580,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,S03BA02
51581,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,H02AB06
51582,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,C05AA04
51583,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,A07EA01
51584,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,S02BA03
51585,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,D07XA02
51586,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,S01CB02
51587,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@]34C)C1CC[C@]2(O)C(=O)CO,prednisolone,BRD-A27887842,OIGNJSKKLXVSLS-YDAVOWJHSA-N,D07AA03
51588,CN1C2CCC1CC(C2)OC(C3CCCCC3)C4CCCCC4N,zonisamide,BRD-A28095882,KZFDKINRISJFCO-UHFFFAOYSA-N,N03AX15
51589,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C3CCCCC3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)C1CCCCC1)C1CCCCC1,paclitaxel,BRD-A28746609,RCINICONZNJXQF-VAZQATRQSA-N,L01CD01
51590,NS(=O)(=O)C1CC2C(NC(NS2(=O)=O)C(CL)CL)CC1CL,trichlormethiazide,BRD-A28940325,LMJSLTNSBFUCMU-UHFFFAOYSA-N,C03AA06
51591,CCCC(=O)NC1CCC(OCC(O)CNC(C)C)C(C1)C(C)=O,acebutolol,BRD-A29260609,GOEMGAFJFRBGGG-UHFFFAOYSA-N,C07AB04
51592,OCC(O)CN1CCN(CC1)C1CCCCC1,dropropizine,BRD-A29349577,PTVWPYVOOKLBCG-UHFFFAOYSA-N,R05DB19
51593,CN(C)CCOC(C1CCC(CL)CC1)C1CCCCN1,carbinoxamine,BRD-A29426959,OJFSXZCBGQGRNV-UHFFFAOYSA-N,R06AA08
51594,CC(O)(CS(=O)(=O)C1CCC(F)CC1)C(=O)NC1CCC(C#N)C(C1)C(F)(F)F,bicalutamide,BRD-A29485665,LKJPYSCBVHEWIU-UHFFFAOYSA-N,L02BB03
51595,CN1CC(C2CCCCC2)C2CCCC(N)C2C1,nomifensine,BRD-A29644307,XXPANQJNYNUNES-UHFFFAOYSA-N,N06AX04
